2026-04-08 10:15:16.311, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.371, linear.x: 0.000, angular.z: -0.784
2026-04-08 10:15:16.431, linear.x: 0.000, angular.z: -0.792
2026-04-08 10:15:16.471, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.531, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.591, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.631, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.691, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.731, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.771, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.831, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.871, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.911, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:16.991, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.010, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.071, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.110, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.191, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.211, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.291, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.310, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.391, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.410, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:17.471, linear.x: 0.000, angular.z: -0.600
2026-04-08 10:15:17.511, linear.x: 0.000, angular.z: -0.600
2026-04-08 10:15:17.571, linear.x: 0.000, angular.z: -0.615
2026-04-08 10:15:17.611, linear.x: 0.000, angular.z: -0.631
2026-04-08 10:15:17.671, linear.x: 0.000, angular.z: -0.661
2026-04-08 10:15:17.711, linear.x: 0.000, angular.z: -0.685
2026-04-08 10:15:17.771, linear.x: 0.000, angular.z: -0.715
2026-04-08 10:15:17.811, linear.x: 0.000, angular.z: -0.723
2026-04-08 10:15:17.871, linear.x: 0.000, angular.z: -0.754
2026-04-08 10:15:17.910, linear.x: 0.000, angular.z: -0.731
2026-04-08 10:15:17.971, linear.x: 0.000, angular.z: -0.761
2026-04-08 10:15:18.011, linear.x: 0.000, angular.z: -0.692
2026-04-08 10:15:18.071, linear.x: 0.000, angular.z: -0.692
2026-04-08 10:15:18.111, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.171, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.211, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.271, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.310, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.391, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.411, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.491, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.511, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.591, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.611, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.671, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.711, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.791, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.810, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.871, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.910, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:18.991, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:19.011, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:19.071, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:19.131, linear.x: 0.000, angular.z: -0.600
2026-04-08 10:15:19.171, linear.x: 0.000, angular.z: -0.669
2026-04-08 10:15:19.211, linear.x: 0.000, angular.z: -0.685
2026-04-08 10:15:19.271, linear.x: 0.000, angular.z: -0.615
2026-04-08 10:15:19.311, linear.x: 0.000, angular.z: -0.631
2026-04-08 10:15:19.371, linear.x: 0.000, angular.z: -0.692
2026-04-08 10:15:19.411, linear.x: 0.000, angular.z: -0.669
2026-04-08 10:15:19.471, linear.x: 0.000, angular.z: -0.677
2026-04-08 10:15:19.511, linear.x: 0.000, angular.z: -0.661
2026-04-08 10:15:19.571, linear.x: 0.000, angular.z: -0.692
2026-04-08 10:15:19.611, linear.x: 0.000, angular.z: -0.692
2026-04-08 10:15:19.672, linear.x: 0.000, angular.z: -0.692
2026-04-08 10:15:19.711, linear.x: 0.000, angular.z: -0.677
2026-04-08 10:15:19.771, linear.x: 0.000, angular.z: -0.685
2026-04-08 10:15:19.810, linear.x: 0.000, angular.z: -0.646
2026-04-08 10:15:19.871, linear.x: 0.000, angular.z: -0.661
2026-04-08 10:15:19.911, linear.x: 0.000, angular.z: -0.654
2026-04-08 10:15:19.971, linear.x: 0.000, angular.z: -0.669
2026-04-08 10:15:20.010, linear.x: 0.000, angular.z: -0.677
2026-04-08 10:15:20.071, linear.x: 0.000, angular.z: -0.715
2026-04-08 10:15:20.110, linear.x: 0.000, angular.z: -0.708
2026-04-08 10:15:20.171, linear.x: 0.000, angular.z: -0.746
2026-04-08 10:15:20.231, linear.x: 0.000, angular.z: -0.723
2026-04-08 10:15:20.271, linear.x: 0.000, angular.z: -0.754
2026-04-08 10:15:20.310, linear.x: 0.000, angular.z: -0.731
2026-04-08 10:15:20.371, linear.x: 0.000, angular.z: -0.761
2026-04-08 10:15:20.410, linear.x: 0.000, angular.z: -0.777
2026-04-08 10:15:20.471, linear.x: 0.000, angular.z: -0.754
2026-04-08 10:15:20.531, linear.x: 0.000, angular.z: -0.784
2026-04-08 10:15:20.571, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:20.611, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:20.671, linear.x: 0.000, angular.z: -0.792
2026-04-08 10:15:20.710, linear.x: 0.000, angular.z: -0.800
